hour,day,month,day_of_week,is_weekend,previous_consumption,Global_active_power
5,29,12,1,0,0.36360000000000003,0.5362666666666667
6,29,12,1,0,0.5362666666666667,0.7254333333333333
7,29,12,1,0,0.7254333333333333,0.9098333333333334
8,29,12,1,0,0.9098333333333334,1.4683
9,29,12,1,0,1.4683,3.0890666666666666
10,29,12,1,0,3.0890666666666666,2.1578333333333335
11,29,12,1,0,2.1578333333333335,2.0806
12,29,12,1,0,2.0806,1.9888000000000001
13,29,12,1,0,1.9888000000000001,1.7389333333333332
14,29,12,1,0,1.7389333333333332,3.2437
15,29,12,1,0,3.2437,2.813533333333333
16,29,12,1,0,2.813533333333333,1.5685333333333333
17,29,12,1,0,1.5685333333333333,1.7900333333333334
18,29,12,1,0,1.7900333333333334,2.5058333333333334
19,29,12,1,0,2.5058333333333334,1.6137333333333332
20,29,12,1,0,1.6137333333333332,0.715
21,29,12,1,0,0.715,0.9525666666666667
22,29,12,1,0,0.9525666666666667,1.3474666666666666
23,29,12,1,0,1.3474666666666666,1.1536666666666666
0,30,12,2,0,1.1536666666666666,0.36369999999999997
1,30,12,2,0,0.36369999999999997,0.35350000000000004
2,30,12,2,0,0.35350000000000004,0.30506666666666665
3,30,12,2,0,0.30506666666666665,0.36646666666666666
4,30,12,2,0,0.36646666666666666,0.32563333333333333
5,30,12,2,0,0.32563333333333333,0.3468666666666667
6,30,12,2,0,0.3468666666666667,0.9215333333333333
7,30,12,2,0,0.9215333333333333,0.43213333333333337
8,30,12,2,0,0.43213333333333337,1.5753
9,30,12,2,0,1.5753,2.632366666666667
10,30,12,2,0,2.632366666666667,2.6205
11,30,12,2,0,2.6205,3.3673333333333333
12,30,12,2,0,3.3673333333333333,3.1510000000000002
13,30,12,2,0,3.1510000000000002,2.8020666666666667
14,30,12,2,0,2.8020666666666667,1.975
15,30,12,2,0,1.975,1.5281333333333333
16,30,12,2,0,1.5281333333333333,2.2588
17,30,12,2,0,2.2588,1.7234666666666667
18,30,12,2,0,1.7234666666666667,1.5727
19,30,12,2,0,1.5727,3.7885
20,30,12,2,0,3.7885,4.1738
21,30,12,2,0,4.1738,2.9651666666666667
22,30,12,2,0,2.9651666666666667,0.9102666666666667
23,30,12,2,0,0.9102666666666667,0.39253333333333335
0,31,12,3,0,0.39253333333333335,0.3377
1,31,12,3,0,0.3377,0.3720333333333333
2,31,12,3,0,0.3720333333333333,0.3641
3,31,12,3,0,0.3641,0.36393333333333333
4,31,12,3,0,0.36393333333333333,0.3194666666666667
5,31,12,3,0,0.3194666666666667,0.9581333333333333
6,31,12,3,0,0.9581333333333333,0.42729999999999996
7,31,12,3,0,0.42729999999999996,1.2470333333333334
8,31,12,3,0,1.2470333333333334,1.6306333333333332
9,31,12,3,0,1.6306333333333332,1.8775333333333333
10,31,12,3,0,1.8775333333333333,2.0670333333333333
11,31,12,3,0,2.0670333333333333,1.6127
12,31,12,3,0,1.6127,1.5583
13,31,12,3,0,1.5583,2.0521666666666665
14,31,12,3,0,2.0521666666666665,1.4569
15,31,12,3,0,1.4569,1.5181
16,31,12,3,0,1.5181,1.4160333333333335
17,31,12,3,0,1.4160333333333335,1.8123
18,31,12,3,0,1.8123,2.9678666666666667
19,31,12,3,0,2.9678666666666667,3.0628666666666664
20,31,12,3,0,3.0628666666666664,2.8425000000000002
21,31,12,3,0,2.8425000000000002,2.8753666666666664
22,31,12,3,0,2.8753666666666664,2.0343666666666667
23,31,12,3,0,2.0343666666666667,1.6905000000000001
0,1,1,4,0,1.6905000000000001,1.0858666666666668
1,1,1,4,0,1.0858666666666668,0.6512333333333333
2,1,1,4,0,0.6512333333333333,0.6346
3,1,1,4,0,0.6346,0.653
4,1,1,4,0,0.653,0.6460666666666667
5,1,1,4,0,0.6460666666666667,0.6284
6,1,1,4,0,0.6284,0.6110666666666666
7,1,1,4,0,0.6110666666666666,0.6125333333333334
8,1,1,4,0,0.6125333333333334,0.6601
9,1,1,4,0,0.6601,0.6060666666666668
10,1,1,4,0,0.6060666666666668,1.4718666666666667
11,1,1,4,0,1.4718666666666667,0.8345333333333333
12,1,1,4,0,0.8345333333333333,0.6063333333333334
13,1,1,4,0,0.6063333333333334,1.2522666666666666
14,1,1,4,0,1.2522666666666666,1.9565333333333332
15,1,1,4,0,1.9565333333333332,0.7524333333333334
16,1,1,4,0,0.7524333333333334,2.8009333333333335
17,1,1,4,0,2.8009333333333335,1.1622
18,1,1,4,0,1.1622,0.49306666666666665
19,1,1,4,0,0.49306666666666665,0.40706666666666663
20,1,1,4,0,0.40706666666666663,0.4327666666666667
21,1,1,4,0,0.4327666666666667,0.45466666666666666
22,1,1,4,0,0.45466666666666666,0.4023
23,1,1,4,0,0.4023,0.5883
0,2,1,5,1,0.5883,1.183
1,2,1,5,1,1.183,0.30419999999999997
2,2,1,5,1,0.30419999999999997,0.3183666666666667
3,2,1,5,1,0.3183666666666667,0.31016666666666665
4,2,1,5,1,0.31016666666666665,0.3329333333333333
5,2,1,5,1,0.3329333333333333,0.31529999999999997
6,2,1,5,1,0.31529999999999997,0.29819999999999997
7,2,1,5,1,0.29819999999999997,0.3378666666666667
8,2,1,5,1,0.3378666666666667,0.46290000000000003
9,2,1,5,1,0.46290000000000003,1.3240333333333332
10,2,1,5,1,1.3240333333333332,1.2956333333333334
11,2,1,5,1,1.2956333333333334,0.39103333333333334
12,2,1,5,1,0.39103333333333334,0.33699999999999997
13,2,1,5,1,0.33699999999999997,0.30196666666666666
14,2,1,5,1,0.30196666666666666,0.364
15,2,1,5,1,0.364,0.34833333333333333
16,2,1,5,1,0.34833333333333333,0.4346333333333333
17,2,1,5,1,0.4346333333333333,2.3318
18,2,1,5,1,2.3318,3.5251525423728816
19,2,1,5,1,3.5251525423728816,2.067066666666667
20,2,1,5,1,2.067066666666667,2.214
21,2,1,5,1,2.214,1.4057
22,2,1,5,1,1.4057,1.0638333333333334
23,2,1,5,1,1.0638333333333334,0.6055666666666667
0,3,1,6,1,0.6055666666666667,0.40166666666666667
1,3,1,6,1,0.40166666666666667,0.5509333333333333
2,3,1,6,1,0.5509333333333333,0.7138333333333333
3,3,1,6,1,0.7138333333333333,0.37006666666666665
4,3,1,6,1,0.37006666666666665,0.3394333333333333
5,3,1,6,1,0.3394333333333333,0.3474333333333333
6,3,1,6,1,0.3474333333333333,0.3389666666666667
7,3,1,6,1,0.3389666666666667,0.3551
8,3,1,6,1,0.3551,0.8439666666666666
9,3,1,6,1,0.8439666666666666,1.1747333333333332
10,3,1,6,1,1.1747333333333332,3.0859
11,3,1,6,1,3.0859,2.608566666666667
12,3,1,6,1,2.608566666666667,2.978133333333333
13,3,1,6,1,2.978133333333333,2.0765000000000002
14,3,1,6,1,2.0765000000000002,2.8707333333333334
15,3,1,6,1,2.8707333333333334,1.8027000000000002
16,3,1,6,1,1.8027000000000002,2.0489333333333333
17,3,1,6,1,2.0489333333333333,1.8048333333333335
18,3,1,6,1,1.8048333333333335,1.2149666666666665
19,3,1,6,1,1.2149666666666665,2.6398333333333337
20,3,1,6,1,2.6398333333333337,3.2498
21,3,1,6,1,3.2498,2.004766666666667
22,3,1,6,1,2.004766666666667,0.5486333333333333
23,3,1,6,1,0.5486333333333333,0.35379999999999995
0,4,1,0,0,0.35379999999999995,0.3997
1,4,1,0,0,0.3997,0.37410000000000004
2,4,1,0,0,0.37410000000000004,0.35483333333333333
3,4,1,0,0,0.35483333333333333,0.901
4,4,1,0,0,0.901,0.39066666666666666
5,4,1,0,0,0.39066666666666666,0.3498
6,4,1,0,0,0.3498,0.9738333333333333
7,4,1,0,0,0.9738333333333333,2.6496
8,4,1,0,0,2.6496,1.4795333333333334
9,4,1,0,0,1.4795333333333334,1.4785
10,4,1,0,0,1.4785,1.4766666666666666
11,4,1,0,0,1.4766666666666666,1.4849999999999999
12,4,1,0,0,1.4849999999999999,1.2822333333333333
13,4,1,0,0,1.2822333333333333,0.3536
14,4,1,0,0,0.3536,0.4044
15,4,1,0,0,0.4044,0.37503333333333333
16,4,1,0,0,0.37503333333333333,0.3577333333333333
17,4,1,0,0,0.3577333333333333,0.7720333333333333
18,4,1,0,0,0.7720333333333333,1.6523666666666665
19,4,1,0,0,1.6523666666666665,2.4833
20,4,1,0,0,2.4833,1.9331333333333334
21,4,1,0,0,1.9331333333333334,1.6252
22,4,1,0,0,1.6252,2.0961666666666665
23,4,1,0,0,2.0961666666666665,1.0871
0,5,1,1,0,1.0871,0.38303333333333334
1,5,1,1,0,0.38303333333333334,0.38066666666666665
2,5,1,1,0,0.38066666666666665,0.36663333333333337
3,5,1,1,0,0.36663333333333337,0.3426666666666666
4,5,1,1,0,0.3426666666666666,0.3361
5,5,1,1,0,0.3361,0.31493333333333334
6,5,1,1,0,0.31493333333333334,1.2230333333333334
7,5,1,1,0,1.2230333333333334,2.356
8,5,1,1,0,2.356,2.757766666666667
9,5,1,1,0,2.757766666666667,2.1940999999999997
10,5,1,1,0,2.1940999999999997,1.5497666666666667
11,5,1,1,0,1.5497666666666667,1.5920666666666667
12,5,1,1,0,1.5920666666666667,1.5269666666666666
13,5,1,1,0,1.5269666666666666,1.5508666666666668
14,5,1,1,0,1.5508666666666668,1.7643666666666666
15,5,1,1,0,1.7643666666666666,1.8659
16,5,1,1,0,1.8659,2.4156666666666666
17,5,1,1,0,2.4156666666666666,2.7959
18,5,1,1,0,2.7959,2.608566666666667
19,5,1,1,0,2.608566666666667,2.0601333333333334
20,5,1,1,0,2.0601333333333334,1.4498333333333333
21,5,1,1,0,1.4498333333333333,1.5949666666666669
22,5,1,1,0,1.5949666666666669,2.9155666666666664
23,5,1,1,0,2.9155666666666664,0.6508333333333333
0,6,1,2,0,0.6508333333333333,0.8409333333333333
1,6,1,2,0,0.8409333333333333,0.30573333333333336
2,6,1,2,0,0.30573333333333336,0.3505333333333333
3,6,1,2,0,0.3505333333333333,0.2895333333333333
4,6,1,2,0,0.2895333333333333,0.31403333333333333
5,6,1,2,0,0.31403333333333333,0.3718666666666667
6,6,1,2,0,0.3718666666666667,1.6150333333333333
7,6,1,2,0,1.6150333333333333,2.5928666666666667
8,6,1,2,0,2.5928666666666667,1.3966666666666667
9,6,1,2,0,1.3966666666666667,1.4173
10,6,1,2,0,1.4173,1.7487
11,6,1,2,0,1.7487,1.8100999999999998
12,6,1,2,0,1.8100999999999998,1.107
13,6,1,2,0,1.107,1.1509666666666667
14,6,1,2,0,1.1509666666666667,2.1142
15,6,1,2,0,2.1142,0.46193333333333336
16,6,1,2,0,0.46193333333333336,0.37423333333333336
17,6,1,2,0,0.37423333333333336,1.2201
18,6,1,2,0,1.2201,0.7700666666666667
19,6,1,2,0,0.7700666666666667,1.4800666666666666
20,6,1,2,0,1.4800666666666666,3.390633333333333
21,6,1,2,0,3.390633333333333,2.5981333333333336
22,6,1,2,0,2.5981333333333336,1.3137666666666665
23,6,1,2,0,1.3137666666666665,0.5852666666666667
0,7,1,3,0,0.5852666666666667,0.3341
1,7,1,3,0,0.3341,0.3224
2,7,1,3,0,0.3224,0.3732666666666667
3,7,1,3,0,0.3732666666666667,0.3083
4,7,1,3,0,0.3083,0.3187666666666667
5,7,1,3,0,0.3187666666666667,0.45413333333333333
6,7,1,3,0,0.45413333333333333,1.0513000000000001
7,7,1,3,0,1.0513000000000001,1.8885333333333334
8,7,1,3,0,1.8885333333333334,1.8627
9,7,1,3,0,1.8627,1.4455333333333333
10,7,1,3,0,1.4455333333333333,1.4256
11,7,1,3,0,1.4256,1.3674
12,7,1,3,0,1.3674,1.3889
13,7,1,3,0,1.3889,1.4569
14,7,1,3,0,1.4569,0.5441333333333334
15,7,1,3,0,0.5441333333333334,0.8262333333333333
16,7,1,3,0,0.8262333333333333,0.30563333333333337
17,7,1,3,0,0.30563333333333337,0.5466333333333334
18,7,1,3,0,0.5466333333333334,1.6911333333333334
19,7,1,3,0,1.6911333333333334,2.3027666666666664
20,7,1,3,0,2.3027666666666664,3.2793
21,7,1,3,0,3.2793,2.6122
22,7,1,3,0,2.6122,2.4674
23,7,1,3,0,2.4674,0.9174333333333333
0,8,1,4,0,0.9174333333333333,0.3375
1,8,1,4,0,0.3375,0.2939333333333333
2,8,1,4,0,0.2939333333333333,0.3063666666666667
3,8,1,4,0,0.3063666666666667,0.30083333333333334
4,8,1,4,0,0.30083333333333334,0.3344
5,8,1,4,0,0.3344,0.3167666666666667
6,8,1,4,0,0.3167666666666667,1.4440333333333333
7,8,1,4,0,1.4440333333333333,2.3024
8,8,1,4,0,2.3024,1.9502333333333333
9,8,1,4,0,1.9502333333333333,2.0259666666666667
10,8,1,4,0,2.0259666666666667,1.4053
11,8,1,4,0,1.4053,1.4913999999999998
12,8,1,4,0,1.4913999999999998,1.7041666666666666
13,8,1,4,0,1.7041666666666666,0.6580333333333334
14,8,1,4,0,0.6580333333333334,1.5575333333333332
15,8,1,4,0,1.5575333333333332,1.6307333333333331
16,8,1,4,0,1.6307333333333331,0.9382666666666667
17,8,1,4,0,0.9382666666666667,2.0946000000000002
18,8,1,4,0,2.0946000000000002,1.5809666666666666
19,8,1,4,0,1.5809666666666666,2.5146333333333333
20,8,1,4,0,2.5146333333333333,1.4782666666666666
21,8,1,4,0,1.4782666666666666,2.1131
22,8,1,4,0,2.1131,0.8083333333333333
23,8,1,4,0,0.8083333333333333,0.3657
0,9,1,5,1,0.3657,0.33723333333333333
1,9,1,5,1,0.33723333333333333,0.33163333333333334
2,9,1,5,1,0.33163333333333334,0.35690000000000005
3,9,1,5,1,0.35690000000000005,0.42436666666666667
4,9,1,5,1,0.42436666666666667,0.7478
5,9,1,5,1,0.7478,0.3029
6,9,1,5,1,0.3029,0.6423333333333333
7,9,1,5,1,0.6423333333333333,2.1698
8,9,1,5,1,2.1698,1.7611666666666668
9,9,1,5,1,1.7611666666666668,2.1274333333333333
10,9,1,5,1,2.1274333333333333,1.4530666666666667
11,9,1,5,1,1.4530666666666667,1.4345666666666665
12,9,1,5,1,1.4345666666666665,0.9353666666666667
13,9,1,5,1,0.9353666666666667,0.5197999999999999
14,9,1,5,1,0.5197999999999999,3.411166666666667
15,9,1,5,1,3.411166666666667,1.7841333333333333
16,9,1,5,1,1.7841333333333333,0.8745666666666666
17,9,1,5,1,0.8745666666666666,1.9675333333333334
18,9,1,5,1,1.9675333333333334,4.300866666666667
19,9,1,5,1,4.300866666666667,4.205133333333333
20,9,1,5,1,4.205133333333333,1.9819
21,9,1,5,1,1.9819,2.985766666666667
22,9,1,5,1,2.985766666666667,2.0026333333333333
23,9,1,5,1,2.0026333333333333,1.8902666666666665
0,10,1,6,1,1.8902666666666665,1.6086
1,10,1,6,1,1.6086,1.3486
2,10,1,6,1,1.3486,0.33626666666666666
3,10,1,6,1,0.33626666666666666,0.3016333333333333
4,10,1,6,1,0.3016333333333333,0.28506666666666663
5,10,1,6,1,0.28506666666666663,0.28683333333333333
6,10,1,6,1,0.28683333333333333,0.34913333333333335
7,10,1,6,1,0.34913333333333335,0.2849333333333333
8,10,1,6,1,0.2849333333333333,0.3023666666666667
9,10,1,6,1,0.3023666666666667,1.081
10,10,1,6,1,1.081,2.4152666666666667
11,10,1,6,1,2.4152666666666667,3.2233666666666663
12,10,1,6,1,3.2233666666666663,2.1081
13,10,1,6,1,2.1081,2.692533333333333
14,10,1,6,1,2.692533333333333,3.7053333333333334
15,10,1,6,1,3.7053333333333334,4.615966666666666
16,10,1,6,1,4.615966666666666,3.570133333333333
17,10,1,6,1,3.570133333333333,3.0710333333333333
18,10,1,6,1,3.0710333333333333,2.9439333333333333
19,10,1,6,1,2.9439333333333333,1.5557666666666667
20,10,1,6,1,1.5557666666666667,2.2352
21,10,1,6,1,2.2352,2.028766666666667
22,10,1,6,1,2.028766666666667,1.0731
23,10,1,6,1,1.0731,0.3848333333333333
0,11,1,0,0,0.3848333333333333,0.3111333333333333
1,11,1,0,0,0.3111333333333333,0.30183333333333334
2,11,1,0,0,0.30183333333333334,0.29606666666666664
3,11,1,0,0,0.29606666666666664,0.6747666666666667
4,11,1,0,0,0.6747666666666667,0.7197
5,11,1,0,0,0.7197,0.31016666666666665
6,11,1,0,0,0.31016666666666665,0.9410333333333334
7,11,1,0,0,0.9410333333333334,2.5189333333333335
8,11,1,0,0,2.5189333333333335,1.4617
9,11,1,0,0,1.4617,1.4417
10,11,1,0,0,1.4417,1.4747999999999999
11,11,1,0,0,1.4747999999999999,1.4386333333333332
12,11,1,0,0,1.4386333333333332,0.7812333333333333
13,11,1,0,0,0.7812333333333333,0.3907
14,11,1,0,0,0.3907,0.4084333333333333
15,11,1,0,0,0.4084333333333333,0.4392333333333333
16,11,1,0,0,0.4392333333333333,0.5303333333333333
17,11,1,0,0,0.5303333333333333,0.6887666666666666
18,11,1,0,0,0.6887666666666666,1.7768666666666666
19,11,1,0,0,1.7768666666666666,1.8515666666666666
20,11,1,0,0,1.8515666666666666,3.2670666666666666
21,11,1,0,0,3.2670666666666666,1.4375
22,11,1,0,0,1.4375,0.8584999999999999
23,11,1,0,0,0.8584999999999999,0.9907333333333334
0,12,1,1,0,0.9907333333333334,0.29256666666666664
1,12,1,1,0,0.29256666666666664,0.31476666666666664
2,12,1,1,0,0.31476666666666664,0.3415
3,12,1,1,0,0.3415,0.3704
4,12,1,1,0,0.3704,0.35386666666666666
5,12,1,1,0,0.35386666666666666,0.2896
6,12,1,1,0,0.2896,1.1482999999999999
7,12,1,1,0,1.1482999999999999,2.272066666666667
8,12,1,1,0,2.272066666666667,2.3288333333333333
9,12,1,1,0,2.3288333333333333,1.6809
10,12,1,1,0,1.6809,2.1456666666666666
11,12,1,1,0,2.1456666666666666,1.7977333333333334
12,12,1,1,0,1.7977333333333334,2.5505
13,12,1,1,0,2.5505,3.2734333333333336
14,12,1,1,0,3.2734333333333336,2.50811320754717
19,14,1,3,0,2.50811320754717,3.0772068965517243
20,14,1,3,0,3.0772068965517243,2.4457333333333335
21,14,1,3,0,2.4457333333333335,1.9589666666666665
22,14,1,3,0,1.9589666666666665,1.7303333333333335
23,14,1,3,0,1.7303333333333335,1.1984666666666668
0,15,1,4,0,1.1984666666666668,0.29883333333333334
1,15,1,4,0,0.29883333333333334,0.29769999999999996
2,15,1,4,0,0.29769999999999996,0.3111
3,15,1,4,0,0.3111,0.3144666666666666
4,15,1,4,0,0.3144666666666666,0.2862666666666666
5,15,1,4,0,0.2862666666666666,0.30606666666666665
6,15,1,4,0,0.30606666666666665,0.8389000000000001
7,15,1,4,0,0.8389000000000001,1.9529666666666665
8,15,1,4,0,1.9529666666666665,2.0719666666666665
9,15,1,4,0,2.0719666666666665,2.0816666666666666
10,15,1,4,0,2.0816666666666666,1.4758
11,15,1,4,0,1.4758,1.5115666666666667
12,15,1,4,0,1.5115666666666667,1.5955666666666666
13,15,1,4,0,1.5955666666666666,1.5471666666666666
14,15,1,4,0,1.5471666666666666,1.5964333333333334
15,15,1,4,0,1.5964333333333334,0.5913666666666667
16,15,1,4,0,0.5913666666666667,1.4676
17,15,1,4,0,1.4676,1.8574666666666666
18,15,1,4,0,1.8574666666666666,1.5587666666666666
19,15,1,4,0,1.5587666666666666,2.7051
20,15,1,4,0,2.7051,5.3368
21,15,1,4,0,5.3368,4.528766666666667
22,15,1,4,0,4.528766666666667,1.1301333333333332
23,15,1,4,0,1.1301333333333332,0.9502
0,16,1,5,1,0.9502,0.3652666666666667
1,16,1,5,1,0.3652666666666667,0.3062333333333333
2,16,1,5,1,0.3062333333333333,0.31829999999999997
3,16,1,5,1,0.31829999999999997,0.3470666666666667
4,16,1,5,1,0.3470666666666667,0.31096666666666667
5,16,1,5,1,0.31096666666666667,0.8571333333333333
6,16,1,5,1,0.8571333333333333,0.6012000000000001
7,16,1,5,1,0.6012000000000001,2.528566666666667
8,16,1,5,1,2.528566666666667,2.0454333333333334
9,16,1,5,1,2.0454333333333334,1.839
10,16,1,5,1,1.839,1.9892
11,16,1,5,1,1.9892,3.226633333333333
12,16,1,5,1,3.226633333333333,3.667333333333333
13,16,1,5,1,3.667333333333333,2.6424333333333334
14,16,1,5,1,2.6424333333333334,1.6387333333333334
15,16,1,5,1,1.6387333333333334,1.8181666666666667
16,16,1,5,1,1.8181666666666667,0.7397666666666667
17,16,1,5,1,0.7397666666666667,0.5843
18,16,1,5,1,0.5843,1.2418
19,16,1,5,1,1.2418,1.4384666666666668
20,16,1,5,1,1.4384666666666668,2.553233333333333
21,16,1,5,1,2.553233333333333,2.5105666666666666
22,16,1,5,1,2.5105666666666666,1.2577
23,16,1,5,1,1.2577,1.0077
0,17,1,6,1,1.0077,0.9079666666666667
1,17,1,6,1,0.9079666666666667,0.31353333333333333
2,17,1,6,1,0.31353333333333333,0.29073333333333334
3,17,1,6,1,0.29073333333333334,0.35286666666666666
4,17,1,6,1,0.35286666666666666,0.30256666666666665
5,17,1,6,1,0.30256666666666665,0.29396666666666665
6,17,1,6,1,0.29396666666666665,0.32736666666666664
7,17,1,6,1,0.32736666666666664,0.6663666666666667
8,17,1,6,1,0.6663666666666667,1.2065
9,17,1,6,1,1.2065,0.48036666666666666
10,17,1,6,1,0.48036666666666666,0.8764
11,17,1,6,1,0.8764,1.4351666666666667
12,17,1,6,1,1.4351666666666667,1.5276999999999998
13,17,1,6,1,1.5276999999999998,2.5494666666666665
14,17,1,6,1,2.5494666666666665,1.7861
15,17,1,6,1,1.7861,1.8238333333333334
16,17,1,6,1,1.8238333333333334,1.6525666666666665
17,17,1,6,1,1.6525666666666665,1.2552666666666668
18,17,1,6,1,1.2552666666666668,1.6064666666666667
19,17,1,6,1,1.6064666666666667,2.4836
20,17,1,6,1,2.4836,2.9869666666666665
21,17,1,6,1,2.9869666666666665,3.280666666666667
22,17,1,6,1,3.280666666666667,1.9506333333333332
23,17,1,6,1,1.9506333333333332,1.4188666666666667
0,18,1,0,0,1.4188666666666667,1.4343000000000001
1,18,1,0,0,1.4343000000000001,1.2691333333333332
2,18,1,0,0,1.2691333333333332,0.2904333333333333
3,18,1,0,0,0.2904333333333333,0.34636666666666666
4,18,1,0,0,0.34636666666666666,0.29473333333333335
5,18,1,0,0,0.29473333333333335,0.3059333333333333
6,18,1,0,0,0.3059333333333333,0.9672
7,18,1,0,0,0.9672,2.441933333333333
8,18,1,0,0,2.441933333333333,2.0677333333333334
9,18,1,0,0,2.0677333333333334,1.9882666666666666
10,18,1,0,0,1.9882666666666666,1.7266333333333332
11,18,1,0,0,1.7266333333333332,1.5171999999999999
12,18,1,0,0,1.5171999999999999,1.6299333333333332
13,18,1,0,0,1.6299333333333332,1.4039666666666666
14,18,1,0,0,1.4039666666666666,0.4237666666666666
15,18,1,0,0,0.4237666666666666,0.45266666666666666
16,18,1,0,0,0.45266666666666666,0.47900000000000004
17,18,1,0,0,0.47900000000000004,1.4955
18,18,1,0,0,1.4955,2.170466666666667
19,18,1,0,0,2.170466666666667,1.9715
20,18,1,0,0,1.9715,1.8224666666666667
21,18,1,0,0,1.8224666666666667,2.0274
22,18,1,0,0,2.0274,2.084
23,18,1,0,0,2.084,0.7411
0,19,1,1,0,0.7411,0.5016666666666667
1,19,1,1,0,0.5016666666666667,0.3188333333333333
2,19,1,1,0,0.3188333333333333,0.2961
3,19,1,1,0,0.2961,0.34136666666666665
4,19,1,1,0,0.34136666666666665,0.3001
5,19,1,1,0,0.3001,0.28703333333333336
6,19,1,1,0,0.28703333333333336,1.4945333333333333
7,19,1,1,0,1.4945333333333333,3.2094666666666667
8,19,1,1,0,3.2094666666666667,1.7805666666666666
9,19,1,1,0,1.7805666666666666,1.9222
10,19,1,1,0,1.9222,1.6803333333333335
11,19,1,1,0,1.6803333333333335,1.5962
12,19,1,1,0,1.5962,1.7409
13,19,1,1,0,1.7409,1.5492333333333335
14,19,1,1,0,1.5492333333333335,1.7052
15,19,1,1,0,1.7052,2.0589
16,19,1,1,0,2.0589,2.184166666666667
17,19,1,1,0,2.184166666666667,2.169033333333333
18,19,1,1,0,2.169033333333333,2.7811666666666666
19,19,1,1,0,2.7811666666666666,4.453766666666667
20,19,1,1,0,4.453766666666667,3.0153000000000003
21,19,1,1,0,3.0153000000000003,3.0139333333333336
22,19,1,1,0,3.0139333333333336,1.6050666666666666
23,19,1,1,0,1.6050666666666666,0.5534
0,20,1,2,0,0.5534,0.3842333333333333
1,20,1,2,0,0.3842333333333333,0.38976666666666665
2,20,1,2,0,0.38976666666666665,0.33196666666666663
3,20,1,2,0,0.33196666666666663,0.3113666666666666
4,20,1,2,0,0.3113666666666666,0.33940000000000003
5,20,1,2,0,0.33940000000000003,0.30193333333333333
6,20,1,2,0,0.30193333333333333,1.5995
7,20,1,2,0,1.5995,3.6385
8,20,1,2,0,3.6385,1.8741999999999999
9,20,1,2,0,1.8741999999999999,2.1828999999999996
10,20,1,2,0,2.1828999999999996,1.6259000000000001
11,20,1,2,0,1.6259000000000001,1.7870666666666668
12,20,1,2,0,1.7870666666666668,1.9869999999999999
13,20,1,2,0,1.9869999999999999,3.1310999999999996
